Date,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2017-02-28,0.0055811336719302496,-0.02085055391807633,0.05276749419811,0.03912903712946836,0.0453274339713412,0.047728043349006155,0.04656458755689319,0.05266359112139085,0.06338603198096826,0.01815381033250474
2017-03-31,0.006218629314713731,-0.014859820296933113,-0.029560721905193987,-0.007655544106510259,0.022260260778946606,-0.004226808626837886,-0.010530598607840225,-0.001353302245147181,-0.004805713127579714,0.021339638990697463
2017-04-30,0.012593223954296295,-0.029470829733631465,-0.008428156097009531,0.019674147720750712,0.02007115694215944,0.010992628761644196,0.001582551359343709,0.0076008531918929645,0.015330974451412516,0.023990769929662425
2017-05-31,0.00018851336200875757,-0.035377520888947744,-0.011899826714641515,0.017786810171779743,0.03953672775066175,0.026459083135569772,0.006635110644301445,0.04139263150332706,0.007681787991670852,0.010992927416831
2017-06-30,0.018502125174006956,-0.0011164870442953445,0.06513312990996023,0.01351319494881742,-0.028118356166980107,-0.02253493635632886,0.019141106421362908,-0.027088471191386687,0.045671065837842084,-0.012593858372269673
2017-07-31,0.015424670355691505,0.026185925252441677,0.017025054433638998,0.00293616700226762,0.044590654357120396,0.0069167027777532475,0.01211200961335801,0.024249347055046888,0.00820316815256672,0.01930145187402199
2017-08-31,0.007869716721798037,-0.054788031377252744,-0.015544329525175593,0.002195580930524077,0.02921638106912705,-0.011026609023502054,0.010125727579332056,0.03288256026071523,0.017524254414901907,-0.018607413412559226
2017-09-30,0.03697020494442893,0.10182291444754066,0.051329960720680745,0.04184451528788369,0.008178450726561648,-0.007149946484856118,-0.013638122173454836,-0.027567395533849903,0.009113659283606523,0.008239101996621478
2017-10-31,0.03873222622294259,-0.008323422866166719,0.028615548566888638,0.007465003421887717,0.06514376628755825,-0.016487694426751354,0.008064211365540919,0.039019785438658694,-0.007585866988231604,0.02120293622655378
2017-11-30,0.009491271541617108,0.017523235131282844,0.034586513945992436,0.041660817940608164,0.01413839763595015,0.055754146483073086,0.02923121241298765,0.026850372033436543,0.029095974774371536,0.05065794771009147
2017-12-31,0.021270009596932704,0.05269390389141493,0.01888167305190369,0.021085396984205973,0.005458079699168339,0.022530167154969805,-0.004382953823168334,-0.0605819354154018,-0.005504251353570466,0.02458211107098829
2018-01-31,0.03998025430389096,0.03584294740431471,0.06556763838736757,0.05365430860990417,0.07036736833419899,0.016347444741886097,-0.01912549766751981,-0.031131119312122535,0.06555357867259515,0.09241069163746785
2018-02-28,-0.052740550345857784,-0.10835022724037813,-0.029253350861830785,-0.03863041235749998,-0.004090792979974056,-0.07627105016363345,-0.0680903148106431,-0.038793268177099494,-0.04494890685551356,-0.03469072830870923
2018-03-31,-0.041463197900458604,0.017230389983215577,-0.041553518327880234,-0.02688349176215954,-0.03733795996688716,-0.009069085711680858,0.038289286288141655,0.037965036399202345,-0.029166003947311836,-0.02384724644701941
2018-04-30,0.0012292857130993262,0.09494170510303257,-0.004352512517304286,-0.027863496802966736,0.0006113339446671695,-0.04142110266590093,-0.006113482828485783,0.020383951282003654,0.01056542382006942,0.023793120780096766
2018-05-31,0.020522929579939397,0.029941368671818624,-0.009835984625421457,0.030739406292498606,0.06782826881326764,-0.01565938802337341,0.02233750629111686,-0.011055246930457452,0.0018234283163209852,0.01986499976686229
2018-06-30,0.0027553841582868,0.0056954776979378785,-0.017469243209982444,-0.03388996181778703,-0.002631995202749926,0.04569082701617666,0.04461606716074318,0.028138668990727922,0.016493164122632686,0.036186918361135634
2018-07-31,0.02858611660074084,0.015538595163975266,0.0511469361525434,0.07385197891532402,0.020872333467822912,0.03958843083519792,0.010394396850128107,0.01597388270178257,0.06554036548945175,0.018023502316326434
2018-08-31,-0.007701133629146706,-0.03475120529232456,0.01359576131633311,0.002340325639790475,0.06598954875835572,0.003920029733712083,0.024205488090663696,0.012881235635974653,0.04329251457930905,0.051046881883050066
2018-09-30,-0.017954241648083014,0.024459992647443807,-0.022154555279946364,0.021773836597017704,-0.00019239185380914847,0.009872390134979092,-0.026460663996746958,-0.006483230641376236,0.029542389926173307,0.005304519203223723
2018-10-31,-0.09183490820206175,-0.11328216863258245,-0.047135984592410196,-0.10867364281180869,-0.08004758399509537,0.02002546526530491,-0.015946098337068282,0.01975293515595733,-0.06778806923608105,-0.10100675524044567
2018-11-30,0.03801537692253931,-0.015634354526949612,0.02625585885829773,0.03806523020728325,-0.019624922358403185,0.02272353201100108,0.05484567489226477,0.03538834400653901,0.0808344659227136,0.02476761455293275
2018-12-31,-0.06887702703608067,-0.12439194358646144,-0.11128934881627839,-0.10659041580945439,-0.083765013055775,-0.08914561802359733,-0.0734433228218685,-0.03994470384150206,-0.09353634476899475,-0.07956230418286481
2019-01-31,0.05601721665433668,0.11211839122543243,0.08900105855952001,0.1142682348317694,0.06937723005385465,0.051398356369158904,0.10741938632349801,0.0347693163373437,0.04808675254653827,0.0986768267616307
2019-02-28,0.03186516903227821,0.02304823444993831,0.022358929030286134,0.06367544384258572,0.06910103839588055,0.017793634629989175,0.01106886502132065,0.04108849846653251,0.010808676787761762,0.013145710070230576
2019-03-31,0.012529338774661003,0.02128099377326742,-0.02559392145090167,-0.01149487597003751,0.047686602213300455,0.038229716569261996,0.04948205774282055,0.027914611628076402,0.004818987492115401,0.03655275997098584
2019-04-30,0.03513504098891951,-0.000151321187200959,0.0898484021642676,0.03971736039736906,0.0636490091050872,0.028515494603488012,-0.005245838631490418,0.009283210088466776,-0.027138895337912916,0.054633548088824924
2019-05-31,-0.08181023335717641,-0.11102709314622006,-0.07173449165589918,-0.07640041233311601,-0.08664768823293711,-0.03638874261720049,0.012212318200006678,-0.007835141881892826,-0.02218231635823853,-0.07603908032877194
2019-06-30,0.11563699835702135,0.09395137303495393,0.06653694003936494,0.07920432916358022,0.08938355362432882,0.052195390467338454,0.016223609759506763,0.0318629499918206,0.0659399074135405,0.07815927625437635
2019-07-31,-0.002734981117267332,-0.015853131518996144,0.023550521581834127,0.0051665460055208,0.03498145095341321,0.02341978892156593,0.01740559563772437,-0.0013414382499175037,-0.016191527807526307,0.012751687724376737
2019-08-31,-0.028282421244746003,-0.08325335004058376,-0.04707960698144542,-0.026471195327078423,-0.015351957540387873,0.021706377293644774,0.048115024719951105,0.05088175136433626,-0.0059250188706143625,-0.009443229506760353
2019-09-30,0.03179764119991657,0.039342888095812656,0.04542158531341034,0.03011379094933564,0.01572826568646213,0.01751256360093678,0.010032396813426159,0.042516121522593986,-0.0010558349292266733,0.012714422361352229
2019-10-31,-0.00017177834772186262,-0.02094597936231235,0.025000293545823338,0.01133604398935839,0.03899213951404512,-0.0042329050097664744,-0.00025400470185921176,-0.007568575514900311,0.051259408759714686,0.0012426030664103305
2019-11-30,0.03179225683729636,0.01604566420618836,0.0505225001113514,0.04496232908154241,0.053663002619640965,0.0137342468991406,-0.017290054496601925,-0.018677168038406466,0.050026240969972546,0.013239545243358464
2019-12-31,0.028624339097553797,0.06026210041636082,0.02609257908682383,-0.0020112593267170853,0.0432065391204135,0.024127292934995825,0.011406864856638776,0.03290519674338199,0.034752724395027634,0.027631681359118865
2020-01-31,-0.06170629175663156,-0.10992693580447677,-0.026640852756748434,-0.004418755732390145,0.03992557645002903,0.0031758270673636346,0.014481450278800656,0.06747155292902018,-0.026703184753033016,-0.0007973285475189051
2020-02-29,-0.0851984311714088,-0.15288154627324813,-0.11248296022896975,-0.09900113029280544,-0.07300956325291663,-0.08214615646598156,-0.06219752776011589,-0.09857938596633553,-0.0658663451286573,-0.07572602827167174
2020-03-31,-0.13996726367565093,-0.3437095732965405,-0.21035957640221592,-0.18625965070145356,-0.08577950611150609,-0.05532077476982411,-0.1510655737387958,-0.09995611048936803,-0.03887375336383714,-0.14913327425949308
2020-04-30,0.1518650041185774,0.30763949662505863,0.09462076096252248,0.08812059339498823,0.13736488766158783,0.06957944320836429,0.09419362126746234,0.033387416203979114,0.1258752942413659,0.18882534670419315
2020-05-31,0.06881278088221476,0.019999893545612712,0.027204794959345024,0.05388559908010837,0.07176441854393878,0.01664959958841128,0.021521172251526055,0.042438139202438,0.032888548438760434,0.06509427521275901
2020-06-30,0.021814434461920218,-0.010955586032971643,-0.005228055865834191,0.019728481439612366,0.06949030419000213,-0.0022461740796696494,0.012349895922768361,-0.046722521992338284,-0.02442552355648908,0.030738693929409644
2020-07-31,0.0711623883557313,-0.04808428170122858,0.038461764020250255,0.04410439557001977,0.05684757919913497,0.06923584192813803,0.04165445881997831,0.07797263315229963,0.05456180724709392,0.07274318958083947
2020-08-31,0.043571867084624794,-0.0105466356383902,0.042862810346738334,0.08476232407066542,0.11880843243567019,0.04593336953250393,-0.00027560413276095375,-0.025973950698776394,0.025869461056676535,0.09554761309503146
2020-09-30,0.015076227235336193,-0.14606654138091268,-0.0342223471480968,-0.006821838894295995,-0.05335114569265886,-0.01674799022550122,-0.021178275737192997,0.010813301816465337,-0.021804675426193243,-0.018633697421792772
2020-10-31,-0.007228019308439637,-0.041068615616590365,-0.008724643763133422,-0.014418959030924272,-0.050042843321171926,-0.028705188293037587,-0.03175491539069719,0.05052186847377693,-0.03621535432705403,-0.027282967058950613
2020-11-30,0.1236149197249945,0.2799446531234737,0.1684830493487086,0.16027392847187039,0.11383753118731077,0.07468703729639437,0.06881403911493345,0.007374178171375867,0.07948041795811545,0.09995082458234417
2020-12-31,0.024816168842610953,0.04480110221305478,0.06306028080242498,0.010068377629466552,0.055416382821639854,0.01651004617289442,0.014619027944768881,0.006204283532658117,0.03797834885378082,0.024278501375144312
2021-01-31,-0.024174630651346285,0.03746685253366633,-0.017978396296995935,-0.0426879712113013,-0.008383505802342373,-0.049814585504883824,0.005470338056310586,-0.008771961945922113,0.014016200825286207,0.007650169797661421
2021-02-28,0.041194747257185416,0.22456809874337091,0.11606249796675905,0.06889231660866324,0.013650732146363032,-0.012326363984843658,0.015778082643566727,-0.060981413477401936,-0.02103818267314217,-0.005308358720693573
2021-03-31,0.07590457935773309,0.029709633298168336,0.05852431244759804,0.08986882268630514,0.01836690732847135,0.084981922204727,0.06813884776844525,0.10552063975157155,0.04027341265127449,0.044598288601962466
2021-04-30,0.05380673000166958,0.006726742187594281,0.06490433620431424,0.035348026975633884,0.05187853335467696,0.018591642525695562,0.08305897614586466,0.04184884930997956,0.03931814493543029,0.06455642929433325
2021-05-31,0.05081914951820754,0.057096358809889836,0.04771098098379656,0.03129617681107022,-0.009305431656327245,0.01767776374805652,0.011456561096247597,-0.023381188599900793,0.018709239177869375,-0.033981807780198214
2021-06-30,-0.052632002493718466,0.042339462627385194,-0.03039379311868806,-0.022795032914023072,0.0688633666091365,-0.005444424197179609,0.031364951705072475,-0.02208304413461104,0.02298947972206644,0.03456885597748771
2021-07-31,0.020775098087999044,-0.0831633606512816,-0.004633365035782044,0.00937499623356186,0.03887284666492574,0.022009335223671433,0.04624389815204455,0.04333397405585693,0.049225794182938154,0.010529227317305878
2021-08-31,0.018924073908459516,-0.02004439548055159,0.05147856548232288,0.01112622621609849,0.03559310691120321,0.010488109298068204,0.028029498308262957,0.03895702096864184,0.023155547759095896,0.017846168271375307
2021-09-30,-0.0718857702656881,0.08931499420492939,-0.018425108953350144,-0.06079795998863158,-0.058399694998783835,-0.04139181684507509,-0.06252036799806626,-0.06093243782735358,-0.05518411726369454,-0.0214077590973214
2021-10-31,0.07596994822871639,0.10328277230630745,0.07274182543489416,0.06796801345488945,0.08177095325537298,0.035009040182148565,0.0758151550012085,0.04743269990759602,0.05121773723133072,0.12092486040080885
2021-11-30,-0.005521526434984048,-0.05011309187975754,-0.0571287295163011,-0.03560149837427573,0.04451177705517284,-0.013473805060110422,-0.008992234716464154,-0.017037668834015807,-0.030563433897162984,0.016356193550342457
2021-12-31,0.07583187874667319,0.02983404806107548,0.03364296990973226,0.05397637075925199,0.03247376205323027,0.10454711718306231,0.10263175000782976,0.09689261845244035,0.09019834377766389,0.0014974849583642147
2022-01-31,-0.06798363845306132,0.1877476477683957,0.00025610692559152604,-0.047916320626787634,-0.06844209606427121,-0.014783949523472617,-0.08627678566218577,-0.03255107618055331,-0.06856417610707544,-0.09533361243348526
2022-02-28,-0.012670200670634624,0.07069162543005447,-0.01382486096089175,-0.008437516423922431,-0.04877446224694282,-0.014084793818368802,-0.04795090916006406,-0.01906139173601762,-0.009677622243048245,-0.04065977158192524
2022-03-31,0.06118911773560254,0.09338630501642498,-0.0012998658717358058,0.0343637032132309,0.033450210364312616,0.01781348276190453,0.07825126933021398,0.10345254042490826,0.05738185865815004,0.044266835781468394
2022-04-30,-0.03539445427906662,-0.016876070456651404,-0.09942589366897081,-0.07613125768050066,-0.1101744659534778,0.023059858214229845,-0.035596164929967866,-0.04297611255667666,-0.04890883592072204,-0.1195676809308539
2022-05-31,0.01176074552608286,0.16034605425043136,0.027818330252878942,-0.004624781625842123,-0.0068587506028688905,-0.0408293710113945,-0.051072753694431317,0.043081775496002006,0.01488982374966974,-0.05120335926051178
2022-06-30,-0.13856307302047477,-0.1707348259009146,-0.10860897098236255,-0.07366991492487807,-0.09255727053364993,-0.0234725636870714,-0.06854732776046113,-0.04895439065127216,-0.026080260978451286,-0.10833486369943279
2022-07-31,0.06154893223293878,0.09662966218611291,0.07186024861741402,0.09503082889575287,0.1345186065921684,0.03200318557878612,0.085168638112735,0.0544700265784519,0.032438842413443414,0.18439038353563664
2022-08-31,-0.034813461384012534,0.026524272931509385,-0.01957880914762622,-0.028335377830752906,-0.06212717939062051,-0.0185258791799211,-0.05615696907760759,0.005273971765781926,-0.05770370527732693,-0.04495484914639625
2022-09-30,-0.09302973465872766,-0.09558753885824645,-0.07655954847483204,-0.10430916179687577,-0.11967139272425542,-0.08132845656000964,-0.13171306214562106,-0.1128100413019879,-0.025386856295955496,-0.08206379289037047
2022-10-31,0.08925200066756833,0.24965293079891393,0.1192359552967801,0.13894262024096027,0.07652806800559286,0.09006434517509154,0.019994256788415044,0.019386333130665845,0.09611086611960062,0.01109129526145769
2022-11-30,0.11703560499927801,0.012777976342128072,0.0685694664971157,0.0781132028997753,0.0632676415383071,0.06117700598713505,0.06833698080083694,0.06963181899057758,0.047231856557893526,0.014858201109260838
2022-12-31,-0.05518766819337939,-0.030489537829260338,-0.05220433899596333,-0.02989815030029752,-0.08210295535150147,-0.027275779438351022,-0.048182935924052206,-0.00494407304210176,-0.018777194934834984,-0.11394957002918582
2023-01-31,0.0897270439778699,0.028123990642954233,0.0690058186782132,0.03706339527901803,0.09257480331132006,-0.010865226141753226,0.09910623020898846,-0.020000111848031965,-0.01832883172806632,0.15128528493048488
2023-02-28,-0.03331367521120432,-0.06938750447438369,-0.022975819774519346,-0.008640230370397517,0.004118771457563453,-0.02318931977298655,-0.058635250786475024,-0.05919816095012176,-0.04641577882516512,-0.021251023721377438
2023-03-31,-0.010010585464190869,5.3501772872888154e-05,-0.09547695407839885,0.006191396407173366,0.10858002701456537,0.04219275971922265,-0.014760167104888366,0.04906031377312492,0.021978000314655466,0.03061918444874223
2023-04-30,-0.0013638755533287306,0.027767673564582207,0.03172627086171831,-0.011662589077858887,-0.0011918872346604603,0.036541460178891816,0.009898271066983932,0.01905740423643487,0.031438251664935635,-0.01123436577654946
2023-05-31,-0.06865302514803562,-0.10031725765808586,-0.042508312206456345,-0.03149993925415617,0.08917320815371643,-0.06159639711712539,-0.0452979177078805,-0.058712500668045786,-0.042687076604896346,0.025361918783621373
2023-06-30,0.11005667311043443,0.069133886856374,0.06616022436689328,0.11253653459158564,0.06053181158045029,0.027882106113215954,0.05583932960319782,0.01596106743717729,0.04260644600711716,0.1222979114968743
2023-07-31,0.03439110531748124,0.07773787861009351,0.048057079662819024,0.028885481768006205,0.025825568176375713,0.021302600444583986,0.013266119017999678,0.02490821524659448,0.01069842394082432,0.023143503089557482
2023-08-31,-0.03301441736038346,0.016460904164493195,-0.026889148988250455,-0.019833237668715253,-0.015082899002391459,-0.039472010650787204,-0.030636428782306435,-0.061279300111886204,-0.007007209224678679,-0.017439881517129385
2023-09-30,-0.04779014109075563,0.02403311577296896,-0.030882349005930565,-0.05947526784340107,-0.06478336448798527,-0.04787887137216085,-0.07234906689798593,-0.05642417548447054,-0.029591813504941666,-0.05532003372608685
2023-10-31,-0.031699763796967595,-0.05752835321104255,-0.024419633694989895,-0.029789047334145446,0.0004879198159206677,-0.013806232784998262,-0.02847079533089536,0.012896541163654351,-0.032623966903680746,-0.055162033607487615
2023-11-30,0.08348678678777133,-0.007160511830038518,0.10939465675336124,0.0883490258112607,0.12895567994547052,0.04126168203634961,0.12477358389594984,0.051432629122557305,0.054359892068549964,0.10966465517444846
2023-12-31,0.045233657812660866,0.0007715373969410244,0.05253848413292128,0.07065536647625659,0.04182686129692148,0.027116408118737834,0.08745925169513402,0.018588161250703727,0.04326128524380679,0.0613215316372171
2024-01-31,-0.03892897372354498,-0.005128683979237825,0.030851154194013963,-0.0096499637511136,0.027015733682731025,0.01235569250999502,-0.04817768834371483,-0.029685884719667488,0.02932984353777357,-0.044125095970247274
2024-02-29,0.06507715212269027,0.03272996675985729,0.040763987132478086,0.07183992124450889,0.0470458756965062,0.020981883392255485,0.02570180901290442,0.010577625759481402,0.031628435436331426,0.07892578768811598
2024-03-31,0.06468335208601794,0.10486371185957277,0.048056041790681236,0.044208814986494316,0.007894032856876176,0.03320597928359503,0.017620071594865783,0.06590008197929431,0.023777426746666608,-0.0006476210045839315
2024-04-30,-0.04586059310546686,-0.009427011744436609,-0.04178552981433126,-0.03524919322721165,-0.05761750016305489,-0.011262474214096763,-0.08449263901218784,0.016603238499536044,-0.05009145051918529,-0.04497258656838654
2024-05-31,0.0327201370211021,-0.003421536523135149,0.03171459359976314,0.01637588803711898,0.07077000448128445,0.0243707363629595,0.0513954018978795,0.08960140147540474,0.024014927450188406,0.0019929130835116826
2024-06-30,-0.030583466258927716,-0.01414193618703441,-0.008819013315646385,-0.009888664314430695,0.07835391776582412,-0.0023510355375233605,0.019716620882809677,-0.0554260964677421,0.01824003053315537,0.03877019816780236
2024-07-31,0.04336996352767519,0.022599957561611372,0.06397487486692799,0.049150862890245284,-0.03284278296622778,0.01658389921564707,0.07237702342405417,0.06824157523081542,0.026620991145944295,0.027905922085746937
2024-08-31,0.02322557649565704,-0.02070586212581671,0.045724725696504986,0.028155954309918796,0.006992795729162893,0.059858888035905444,0.05729550754476165,0.04808366063639391,0.05059131146279894,-0.0019735283577515528
2024-09-30,0.026836815626123833,-0.03018093604704164,-0.005589069377910594,0.033620222655883714,0.026485291829230206,0.011284175252995743,0.03290714925278082,0.06602949999841279,-0.016574590629668262,0.07301952226941522
2024-10-31,-0.03102302615833441,0.008997585294975075,0.02559578551116437,-0.011887189740863002,-0.015591777283151864,-0.03469859306045486,-0.0329078902424107,-0.010769830933795022,-0.04642263124593693,-0.017367720821492627
2024-11-30,0.014883740489458841,0.07833845209320245,0.10456126059549997,0.07591735228742791,0.05170092575211904,0.038691851258755516,0.04166651821084155,0.037792267308256466,0.003676844671975932,0.12905686969611474
2024-12-31,-0.10763010306070275,-0.09579560369170292,-0.05461420457571975,-0.0803320125018071,-0.003546985052811369,-0.04822788074839934,-0.08650276001108215,-0.0797409625413642,-0.06252708527396666,0.01113431553342048
2025-01-31,0.055264871291833106,0.023114500645661895,0.06496994520190769,0.05001523617007764,-0.007354141903477052,0.004706733519466377,0.018441053867410906,0.028933708386498003,0.0676017600132226,0.03485621916353687
2025-02-28,-0.00033787494156323206,0.03833856607043096,0.01379444323252832,-0.014600794645416193,-0.022875910699319935,0.05191197388498958,0.04176736777211154,0.01720602845124608,0.014025871722972205,-0.06981951237011719
2025-03-31,-0.026702909755927484,0.03493230079280685,-0.04195249410899704,-0.035629610822039415,-0.08286032248292297,-0.011764565397651472,-0.023919695901675087,0.002393825564342311,-0.015813391652910624,-0.08314724344764324
2025-04-30,-0.024307980025530695,-0.13857684704953377,-0.02108008934020289,0.0011445601870470057,0.016902430285688164,0.0019592435201074565,-0.013142134077284151,0.0006343320240429495,-0.03794255235542521,-0.001012820158633021
2025-05-31,0.02920483189923928,0.012795116556951092,0.045118867687923725,0.08840122332772116,0.0997285547177813,0.012220459143718942,0.01041160390358975,0.038276195071460295,-0.05574156077436265,0.08384869384195359
2025-06-30,0.022206531166725663,0.04869278524774456,0.031190750358663477,0.03605221519244961,0.0984786286944972,-0.01574990923815045,0.0015500181920073963,0.0037472227665809044,0.021060623915514665,0.0186720209219009
2025-07-31,-0.0009108665423042117,0.02829854474459781,0.0,0.0304365910029063,0.037554629907984305,-0.01469684933877391,-0.0002414225217106658,0.04910603203297592,-0.032346620428248984,0.018865246490674892
2025-08-31,0.051863479930358336,0.036463722378694774,0.03093377108784523,0.0,-0.0011036232399328494,0.012534482480717868,0.021734036226125575,-0.015758177918284155,0.05366863918003362,0.046560997283565
2025-09-30,-0.024216570984664232,-0.0031820114002346633,0.0010620030089965038,0.01879603346004255,0.07533712484943123,-0.02317674352644905,0.003345658855838929,0.041236221707865006,0.017292131509670794,0.03591386802968999
2025-10-31,-0.04407491330756397,-0.013543667229312661,-0.027844904335128873,0.005381508365219556,0.06677077287993294,-0.026668371839840166,-0.029195281517330307,0.021671958809978298,0.03650209165433749,0.0012100731430957357
2025-11-30,0.04353911657008913,0.026324687251945367,0.018331233286564608,-0.008835274950385497,-0.04809095153559639,0.04050865344436416,0.018826237327352446,0.017171561569889304,0.09289433420147053,-0.014462509590319916
2025-12-31,0.028323562497043264,0.0026148467063367153,0.03830588582822547,0.021248843908782566,0.01761271948862575,-0.007471616687127369,-0.012118249620209243,-0.04486707584390548,-0.008290892350741541,0.020033250477626607
